,PC 1,PC 2,PC 3,PC 4,PC 5,PC 6,PC 7,PC 8,PC 9,PC 10,PC 11,PC 12,PC 13,PC 14,PC 15,PC 16,PC 17,PC 18,PC 19,PC 20,PC 21,PC 22,PC 23,PC 24,PC 25,PC 26,PC 27,PC 28,PC 29,PC 30,PC 31,PC 32,PC 33,PC 34,PC 35,PC 36,PC 37,PC 38,PC 39,PC 40,PC 41,PC 42,PC 43,PC 44,PC 45,PC 46,PC 47,PC 48,PC 49,PC 50,PC 51,PC 52,PC 53,PC 54,PC 55,PC 56,PC 57,PC 58,PC 59,PC 60,PC 61,PC 62,PC 63,PC 64,PC 65,PC 66,PC 67,PC 68,PC 69,PC 70,PC 71,PC 72,PC 73,PC 74,PC 75,PC 76,PC 77,PC 78,PC 79,PC 80
AGG_freq,0.0767538272002137,-0.18305744189872114,0.19406654838180593,0.06430505727335364,-0.1712660180988282,-0.03999684904282654,-0.13823893742913618,-0.0023064918567636274,0.06662359708994599,-0.17481161133993445,0.08566001842585669,-0.047376012139640794,-0.08109476771811536,-0.001641956376221776,0.05561487411442792,0.07444811817040316,-0.009859561131341732,0.027958114529707145,-0.09145578585871278,-0.10258901696738904,-0.07364322180544046,-0.009274900104522227,-0.061456110038098276,0.1781619603324366,-0.06068072397020054,0.0007560191439228564,0.023590543916406137,-0.019805103868734186,0.030731594180721952,0.11380222873064734,-0.04655424993252964,0.29819847681958644,0.05555874047679101,-0.08473062887108866,-0.1500260257482983,-0.017166780922927616,-0.039049109610133165,-0.11466214398276706,-0.3036250978175074,-0.05854486217359659,0.07974338221872507,-0.15624297593945008,-0.049836437269751815,0.01500744613061844,0.089544806733057,-0.05283524126969756,-0.02422736664930376,-0.10424442500284584,-0.054355624870718364,-0.04838209889678513,-0.3506405597315591,0.14083732373551494,-0.05684781017623548,0.019246959495697186,-0.01452064069710729,0.06142029806972624,-0.03885849751760031,0.02972954771406453,-0.01079154234799537,-0.028146068768217625,-0.0028685186841361163,0.028747746242756826,0.07504186500394411,0.011210383259502299,-0.00259494895936932,-0.2606866123757061,0.20306667791451485,0.0801545037919767,-0.14061013605847192,-0.21621808829790318,0.15374490163835763,0.2423833587332804,-0.03988058100607725,0.07903325510531457,-0.022392952271257323,0.02362397756687143,0.019710587741535106,-0.006268123692564562,0.0027262085271130693,-0.004928985902825475
AGT_freq,-0.11855204575611879,-0.0531711805753896,0.036477070020927226,0.07536560409281089,-0.007028391115660947,0.04678068321507199,0.1093227814278812,-0.24355028977748558,-0.02093697823892039,-0.0874028309621377,-0.14910453015304054,0.16704277969127188,-0.17087881141957675,0.05276172513808508,0.0155671614826641,-0.11817998572483114,0.11263991414553409,-0.045496514572652524,0.1188651471257397,0.005668722369688212,-0.18406500587332958,-0.01776709260765491,0.03588840569290964,-0.05450242610273487,0.23523915332992434,0.2700444780936392,0.051078155369811855,-0.36419099063549276,0.009531181943826265,0.07964774473619823,0.18319003715397508,-0.2024506031083881,-0.05256740524609507,-0.04338377997123083,0.10039129183990111,-0.07610088017038492,0.12982880949208225,-0.0493490379075112,0.08942294988846107,-0.14026006106998057,-0.18454901122146722,-0.16284093120350632,0.156592987824309,0.10810037448024226,0.04149887034688417,-0.12084628449359072,0.013826794364243717,-0.010671493191269033,0.010805521328340527,-0.07377551241040806,0.009267699211622113,0.04659765551965002,0.032621697045348216,-0.04746454293996763,-0.018371154873225982,0.013373576212303895,-0.007399125579105744,-0.019163636999818656,-0.04686280702228689,-0.006042889741647864,-0.02427962394904193,0.007023995171335312,0.07021627570280387,9.859617212301663e-05,0.0045025147926305575,-0.35260179463012054,0.0772771309247309,-0.14586576730425346,0.1754899421862688,-0.019223047459116738,0.04743509483631629,0.015214813407113673,-0.007512179290691007,-0.010496141466860336,-0.001733240750303195,0.00943636298158157,0.006683124020563334,0.004037029629482627,0.00037059274310712736,-0.003322745241468827
ATA_freq,-0.1699669342800406,-0.02615595073426342,-0.08353412164263316,-0.05355507492315088,0.03069565002319329,0.05995044069185451,0.029416986189475046,0.04256766084199135,0.027407530152770844,-0.08249436054832952,0.0001630852894194644,0.02298899318550372,0.07500668602463895,-0.026282954290937743,0.0007217025009361583,0.06608204796714237,0.0525376516908266,0.016233489706683896,-0.0124942866819725,0.03406976249884461,-0.02724097251441461,-0.01703033128256279,-0.1069739065515301,-0.06307253852133168,0.00041438249827971396,-0.05706576772829162,-0.05700675903313342,0.09180423833609971,0.015916838380169697,-0.058093943070106256,-0.0592913105287453,0.026888726909124222,-0.0642317096854822,0.029931902377101277,0.060612773908220785,0.0041490154504329885,-0.10494657863770201,0.015830465078830708,-0.09114335734383587,-0.18743643676100977,-0.02775076032366152,-0.036314854041055,0.15505935991293784,0.02415884025759041,-0.12134757523357884,-0.007148353604444338,-0.12213513950111327,0.07145544511216315,0.041717297600082276,0.0713171587092629,0.006280190879032706,-0.00612359196977603,0.12021696484504546,0.04172167815232042,-0.11734301097738113,-0.04564491423292067,-0.6609154578888231,-0.08133026606660589,0.00528183340453002,0.0013013376464802995,-0.08307109668082058,-0.0014176954954776833,0.23220139279499719,0.016090987714246274,-0.002450001860557799,0.06928882304740988,0.10743538433020142,-0.0466699401107544,0.04855348143213965,-0.023991366435327996,0.07202059437374336,-0.058329116485135175,0.03428950609890208,0.10169429106104766,0.06048501299953728,-0.020386849289162796,-0.04547696369750999,-0.0024937786283171157,-0.36912174576637624,0.1965267631845936
ATC_freq,-0.09000226012831562,0.1098179242453229,0.012694258333787078,0.04938322699991101,0.08832694213884058,-0.2819618977113218,-0.014442065658695245,-0.1489600210951391,-0.033581919008108224,0.12714784716348795,0.07696992061667748,-0.20504152609642196,0.1649032141718045,-0.023485931305272822,0.18724406288461254,0.12724804039681628,0.01831757956707064,0.12464473263671277,-0.09727383416617243,0.03942372072812973,-0.2315137253219876,-0.3085371299233214,-0.04523406470124161,-0.1462156461911302,-0.007041340413662223,-0.05407317607687506,0.10385753407439074,-0.025756905855494328,-0.12805351522034808,-0.019241002655957955,0.166164058463949,0.009799456351110652,0.09304693599901431,-0.03245081188914718,-0.03460964978687595,0.07305960849013335,-0.08092683021160407,-0.04791630111702824,0.06267320879663135,0.028821660761057022,-0.14785187870551192,0.08174897286160657,-0.18652535278698307,0.13939923228237028,0.09520405112030667,0.04912939901799249,0.26597699562921095,-0.146097073815603,0.24378181170155305,0.06495485327818629,-0.02953367495956588,0.03444500267205985,-0.0447196246928744,-0.013542701842625127,-0.000378986420839382,0.010563997723186447,0.015295156341069632,-0.01539015621312196,-0.01115729509079677,0.011335002726889983,-0.04177605286384187,0.005417184059910096,0.1961298833509707,0.008466234234950958,0.009445355223454549,0.017875217809909808,0.07737432238159767,-0.04802160656482203,-0.015627437487109208,-0.04521480302669557,0.11638873953399409,-0.1326983723756961,0.09237361695607355,0.09666498008048043,-0.0241162578506314,0.009308933359161053,0.05952737163285714,-0.06097954561946973,0.13152709519277223,0.23409668407324302
ATG_freq,-0.09236832384057007,-0.014111489244852374,-0.016338825998654653,0.04234464159984476,-0.08638961447313342,-0.061990375942572715,0.07318106101298677,0.10416545762768809,-0.02112145516273232,0.11044822706401293,0.12370961494517785,-0.04156900351448114,0.29384983868972253,0.046579388059030336,0.05653185362033647,0.050852030170797785,0.3205840699346044,-0.01341878145957176,0.12243157427495305,0.2906348593337727,0.28115425975934316,0.403299356423951,0.17356486412971664,0.26167700411512873,0.1683056055858435,0.24249122157821076,-0.05655301894068346,-0.0639169041985265,-0.08140793053799911,0.050753380278639675,-0.08514807715680583,0.10781962368655279,0.16523455097077358,0.0751066148323407,-0.06817332774331335,0.0010650039384549961,-0.007986242638432936,0.06981076772984972,0.04810060769194194,0.12437820694279157,-0.05112356212609385,-0.03182335552860005,0.004039025933430706,0.05684574874635279,0.08167346121172472,0.003512932485640413,0.08615874167828959,-0.04367292548245898,0.12858368581755533,0.040122696515719924,-0.038404850395740986,-0.00848909766771298,0.03176461624921183,-0.032145892356737205,0.010685624319591684,-0.030274775347571448,0.016379175738557565,-0.005232372225186979,-0.015317068231702508,0.007010823233001812,-0.05607026211360486,0.004571560129755958,0.17767481106559876,-0.00022447435762209395,0.012886500566087145,0.02055157612617571,0.15128448951741996,-0.0837479146089958,-0.025365039869993028,0.002125641093300587,-0.009001196010018322,0.0017988222200526621,-0.0017292602146014857,-0.003502844575487704,-0.00031868401954643355,0.0020590462221179023,0.00011304606149301066,-0.0005605449297338139,-0.0006557375049530481,0.001180250051514526
ATT_freq,-0.1742447290515475,0.015313203569182214,-0.10527685558596954,-0.01759364713128632,-0.011121806431020625,0.026932549810930448,-0.04907754814868598,-0.006416373194840965,-0.05479210534190551,-0.029007984786633426,-0.015753212097056535,0.029468960570182154,0.13501101950986796,0.053626939719481286,-0.003253719734602173,0.01357825156131881,-0.0066381157776296325,-0.050992880645925664,-0.0199724834131335,-0.06397804521622341,0.03492983565971643,-0.07750269944699648,-0.10573213256248742,0.026915190029710778,-0.05198832055176664,-0.04453852938965243,-0.01752317389358318,0.04382450749847133,0.04537416765950378,-0.05144815339291334,-0.032760883262504745,0.007133778983653027,-0.06340076505853953,0.018252337442501793,0.03853532553883525,-0.04129819697140166,-0.05022535346831558,0.028217785135519396,-0.059371426989380846,-0.10394683192764372,0.05283479491866133,-0.01603941600830064,0.1962463280701655,-0.03738748246178525,0.007846692978295804,-0.000469622869661554,-0.1508877030639726,0.11106990785292081,-0.21333810902840716,0.018508440961221808,0.06271315226003932,-0.03601587264465258,-0.13178832254825307,0.09462148938723552,0.09892112947289877,-0.004651382063824941,0.45600453753336756,0.051341819488125384,-0.01680050869187745,0.011489744782183342,-0.1088672257114198,-0.0032807574467623585,0.3747439266850162,0.01796714480693376,0.0071529425311880074,-0.010786255395083016,0.16271749784735745,-0.10577178079083657,-0.0007133832420325725,0.005127845281501078,0.05238547558704292,-0.09853944785694338,0.2002916180875941,0.34745528483270305,0.26422997826901784,-0.2234971106131628,-0.015021775201691595,0.0018162106671961026,0.010317640466843414,-0.06359123020710805
CAA_freq,-0.11143376691342373,-0.1002480829439587,0.07049062135748949,0.006751194205763217,0.19167314638612237,-0.04973870827892826,0.12477651388749687,-0.058134982938978196,-0.12370833662152843,0.11154331049553255,0.18058214770408176,-0.042677751340249905,-0.09186082102684225,-0.2441878570475958,-0.06572734179444964,-0.059330856652798095,-0.1553733175298987,-0.029055127083908477,-0.05766370022450576,-0.012268133717212082,0.16227104045637106,-0.12941037410563222,-0.018447562683141697,0.13479787545473626,0.06890473547854925,0.19651012746051658,0.21201008370756616,-0.0869939992309337,-0.040010321037400154,0.17893849389713795,-0.05325994083488998,-0.01591295614912086,0.06887360250520694,0.01475048874364182,0.12255359275751142,-0.001668944927615712,0.08113638794897954,-0.02243262868845434,-0.20499002884751835,-0.1885472717708628,0.2942465642964886,0.18792032471019926,0.05844466913074828,-0.007504863384499544,0.008776451876213402,0.10630965460357081,0.04251335334151897,-0.10952737739464455,0.06081027619035532,0.13333729175127357,0.12926534072161405,0.004754126431978291,-0.0006913334166456439,0.07301770507447954,0.013914819738493088,0.008934454587119285,-0.0034039576994565612,0.009443266303106292,-0.0025229903653262754,0.002376339948789625,-0.03925178976119932,0.026896996826593328,-0.064602483546909,0.0010596223046583572,0.003748065077839799,0.11793632592685348,0.1716283396381657,0.06001615487443856,0.2181883467054484,0.04550779132609563,-0.037758464065830215,0.2060454909776751,0.21751896967498427,-0.07201383626753413,0.06915941297329806,0.11860576425832627,-0.18613144233868187,-0.03393078370738384,0.017838519436929857,0.008546668259332712
CAC_freq,0.08399575148389621,0.11852426853845778,0.13330361812515207,0.017002357017277665,0.23259031870920296,-0.059954098835225254,0.1823720465885752,0.04841141933038496,-0.009604969037732424,-0.10831980340533036,0.05678021371124228,0.03677084162407972,0.07787536402103577,0.15397117566029522,-0.09392623357342847,-0.18092067258463418,-0.027020994168199863,0.02801054952294829,0.0012019577931475997,-0.04471525534811335,-0.11847041544396772,0.14353410741888228,-3.312380144742527e-05,0.08864070023905059,-0.2374118875273906,-0.09538662137667073,-0.40308165126563156,-0.01868888258328294,0.10489868855432306,0.16484499755890633,0.2814694557618147,0.15697333758117518,0.086878996131246,-0.17071210731620934,0.021083623584242046,-0.10185956700616189,-0.0019466391254549728,0.028004132750813787,0.1858886203798076,-0.08924490944723928,-0.0006514091969800698,0.15892943795480166,0.0014911729621163716,0.10247827968317463,0.0002978152351252733,0.019570466206204215,-0.025051943725848694,0.017136947114237543,0.024958851382859915,-0.02987088327812724,-0.016860645360062626,-0.009257774433330403,-0.01829000347869837,0.022123898424029804,-0.015040764764597904,0.0121245052056273,0.0004006042316348282,0.005984086027519972,0.030076620640724347,0.02058352707782951,-0.022670478554041668,-0.0066639494558810575,0.01551383329340858,0.005204938809368138,-0.0031348127526872813,-0.00437676031506445,0.10802596904883206,-0.01627804769915822,0.008139313827820925,-0.0345048563467759,-0.018364925045627686,-0.04235252374246781,-0.050319047617742155,0.07631223773486592,0.13517840151042432,0.26617039277355425,-0.3393929744173493,-0.028210218197288795,0.03876319890388977,0.001710058777380074
CAG_freq,0.06353503966485126,-0.06703820880940485,0.2686814540296934,0.10062657052156909,0.07392772410916122,0.18107350514439732,0.015262721993334396,-0.16244996278112706,-0.16715892596407064,-0.1751479268610996,-0.11863507518616731,0.02760012694933312,-0.05516105005339422,0.19908541670073002,0.15808131419216476,-0.02775705398168189,0.0033364488368945316,-0.0725312461627465,-0.06730635026585784,0.1761139437918569,0.04694783819102494,0.02713314424402219,-0.012139291401304032,-0.11775407851068213,0.028292944003505988,-0.028350929581080264,0.021676498771116534,-0.03107452906488458,0.02499467049464845,-0.28771346699319844,-0.05955416321184954,-0.031065412724793542,-0.04882100810042623,0.04424891930944174,-0.15480947598361616,0.0518102012891312,-0.19201508530907369,-0.027174550134981434,-0.15924834035113816,0.14296807425837768,-0.22066020089308472,0.03474629335615053,-0.005343000970814728,-0.0972055231372207,0.0705546313260238,-0.04684817700335623,0.08795830173499655,-0.014653468506519177,-0.07851246372916122,0.05471444927346409,-0.07551433943797359,0.09807157585157242,-0.03271438082471029,0.04730629247042664,0.007195214589808208,-0.04676879389509586,0.002323751672691214,0.0025995717463063103,-0.051797736003307886,-0.007611585274756104,-0.014088453056078157,-0.0027561352502035452,-0.008145963602304948,-0.001294060860112689,0.0016292798163217714,0.2645142126601939,-0.033076429806228845,-0.24896509883975532,0.021167596663498878,-0.013279992236765611,-0.1347946704808846,0.18220097790217563,0.24670127270126968,-0.04727029594056332,0.07840623441959085,0.14682713610105197,-0.22665089947653938,-0.0635482193933726,0.015990011894865,0.014131630696321288
CAT_freq,-0.08512966915805564,0.1698226970030601,0.000390024354623108,0.04362878058036073,0.06842038827856503,-0.23789060208983964,0.11221042782996034,-0.08509557955425186,-0.0142344507026345,0.000612428613226821,0.08083500229599393,-0.30376247635805953,0.2548663530319286,0.04474546931657678,0.08019821670456818,0.09499496367850442,0.03287564361425386,0.07985814457193391,-0.05648958969159695,-0.009906179822387201,-0.09239994890147034,-0.06731914379427487,-0.07873554491905026,0.024865603563387708,0.02823089067784569,-0.00730013511004788,0.1341960692744754,0.06424278090069077,0.045579130726403766,0.011955288221812974,-0.10488191174936505,0.057717088109787845,-0.18360275632886142,0.08712271736105287,-0.07244090659194008,0.004422022284732041,0.23227058696265374,0.05763961149390895,0.19303640318894658,0.047503838385635724,0.042107338029946026,-0.35084517381242175,0.05044331147083877,-0.10939287152678401,-0.13490947462784167,-0.08562827847511001,-0.18438508533720485,0.14582391811494053,-0.13661081493112656,-0.1529108322685615,-0.048033519612789774,-0.05476679672466991,0.10961324694928272,-0.0669351577959965,-0.04921328603754287,0.01705308930256977,-0.01758265727421751,0.0049382750862604075,-0.014371182489359782,-0.022768412773898877,0.05109985557927123,-0.006533391840806153,-0.1732159663227494,-0.004887077739430701,-0.0035158030201490054,-0.10809997115964043,0.06523617336153995,-0.053054001872069545,-0.030456471082093397,0.0643992651391484,-0.19030488687773356,0.19552980972351966,0.14422667540484208,-0.06995745604757757,0.057330462128375795,0.11547340458265601,-0.1517232540078946,-0.038282452606505396,0.017018473155045427,0.009747425380703726
CCA_freq,0.09303426008761155,0.07697776053148907,0.23348938103094824,0.0887546100595968,0.20487441685867203,0.023680976225514783,0.020652905661774218,-0.006087539909276606,-0.07585745902989205,-0.028807407171709244,0.16744986309460655,0.18967457792681494,0.10996746226780735,-0.032862018036894376,0.08002336367917237,-0.04415444468375049,0.1089063120983179,-0.11036862985480717,-0.013369565582350584,-0.12770496537772674,0.015101107763679993,-0.1940530333900385,0.036799823323760084,0.09986071473617998,-0.08590302112397963,-0.00355867581032511,0.08778319405912782,-0.11403429784095255,-0.07025283895680817,0.011758018093312797,0.009344837316762777,0.16249546774308318,-0.01482701912608176,0.15616667859182537,-0.1639767119820931,0.08783448985875097,0.013372780626154306,-0.06661355812463117,0.1037601437372783,0.06554938969573301,0.001776989747879161,0.09470638267947706,0.28091974437556283,-0.06015612075822281,-0.17755369571089927,-0.1674691435887557,0.07452838803847908,0.04637221250485992,-0.0035376182653705096,0.02007133602484345,-0.010389421260755816,0.09617261105072428,0.07529072380234623,0.14228012271797752,-0.14627030662425083,-0.10681531771288627,0.01637938766379965,0.05878042597068766,-0.02729444905651761,-0.0036049019657457895,0.008265447975254955,0.01403739475721979,-0.09895835516124776,-0.0004037286161286263,0.0008264813916533872,0.10820453263027546,0.10632702692216023,-0.07309967070831354,0.06431349895752482,0.08042914316227222,-0.03364143169690437,-0.021239184279664813,-0.27433990233152505,0.1276822250238241,-0.10713795387412357,-0.15331072721422012,0.17252533455959923,0.34230694413842994,0.018902538829842247,0.05831049710889823
CCC_freq,0.1537435710086815,0.0467639826470239,0.08690348231550887,-0.01015242778562832,0.1191132592681286,0.0790279035426917,-0.09381865415773709,0.054399493140956545,0.06109316028730438,-0.05858589650832835,0.061294651485206644,0.16946233291211144,0.13084609187896715,-0.054335121759043384,-0.03488444924207842,-0.009123460472073505,0.11602882946177828,-0.04433822343927904,0.062001831356015606,-0.03018445699906301,-0.01704467221776787,-0.010554327620990695,-0.029782826261266222,-0.0627345127931538,0.015770146957805473,-0.06091262233735182,0.1178424793612182,0.0066087204373905875,0.022414158987100294,-0.020019883795828315,0.01016758631538437,-0.038072460390613544,-0.049771352333311196,0.07511702533399346,-0.04362466459195259,0.03774345797834579,0.010485896256975415,0.0030634816994385278,0.0353050822407112,0.014967458293396987,0.023223691434955077,-0.040941290175466646,0.013463834562173503,-0.023709512776187186,0.06251752038716683,0.1585693300293146,-0.06782742811878897,-0.23440984613921276,0.01934330659353009,-0.18067930512087543,0.1587586007220666,-0.02208340604254369,-0.08401901177571566,-0.09791145056411718,0.2626479762878718,0.40250071000916954,-0.05469578291766636,-0.3240811435973869,0.23025457607283983,-0.4535201774868366,-0.026972239604735673,-0.027260989138634714,0.0007577908186532992,0.002133997636220953,0.007016049798728705,0.021974452722298088,0.18765004045798897,-0.10770151573011454,-0.031230280459579228,-0.001677341788955622,-0.007702889291394524,0.0018970974723970307,-0.004281793218185864,-0.0028279970094468726,-0.0022118925572538334,0.001531180434660509,0.0007528875548906272,-0.0007499987918849656,-7.820950879301736e-05,0.0008546883146833377
CCG_freq,0.16544417075099993,-0.04683216511195678,-0.12567295830455627,-0.14231820266119413,0.0703391919116504,-0.019548626295056444,-0.03423785634743347,-0.009669587496419944,0.004758139476534806,0.0017709839716980552,-0.04829167619673378,0.03195663169639008,0.05114908117322999,-0.01880415244852155,-0.04070355207475025,-0.0086966319354519,0.09118802038863581,-0.000934494290612545,0.07377080734662636,-0.030930678192703794,0.011134526476605452,-0.0008766807946994672,-0.05045895504789118,-0.03629340392937362,-0.03500880850317378,-0.05819574130309681,0.06488634319348784,-0.05866486818392862,0.03345257253885334,0.00043853184002870527,-0.006103846426747342,-0.12219792459742504,0.01902402343563163,-0.03389148482066105,-0.03527817664464536,-0.01210755340375282,0.002655357892746346,-0.00855918903061495,0.010998210741754118,0.023894304948785014,0.05567138619955143,-0.07623560496781115,-0.016943863097858704,0.019254958836226133,0.047035045522941445,0.15796775465816987,0.14302918946895493,0.0678496855651278,-0.06983173909942154,-0.03016632162105891,-0.044234558199084895,-0.10155687011448455,-0.03982607397187407,-0.12775013023059717,0.2778670953709965,0.18661350480900837,-0.12376489574507182,0.1723048272130438,-0.007995853711991706,0.4871677916922449,-0.01729415315245228,0.014058935166725212,0.015779124024052474,0.013340014435257902,-0.010623824046022523,0.0440742156510759,0.09923671486983136,-0.12288661944575571,-0.031246178240715662,-0.07011410236341867,0.028057843663461632,0.15181796938477096,0.015073686093036845,-0.072035350478208,0.24540256823645124,0.1471155650767924,0.11571605261719817,0.4572837736325508,0.036026651059696393,0.08971248753564577
CCT_freq,0.12077840399699176,0.20610766513032397,0.08338752061089205,0.04461144139802482,0.05042813853764086,0.08010736008798024,-0.10125502831312694,0.09525478769248755,0.1556993597656295,0.023294504009447298,0.0480351671974945,0.06117618323007819,0.022500151670668253,-0.06755480327318555,-0.025107427874360065,0.00953370183890781,-0.010249766212746342,0.02011896145912323,0.019859255900812063,-0.024669374648321064,-0.06889925045351537,0.060499672233109716,0.1262607172579845,-0.09762875140266977,0.12907464265685337,0.05772213540551466,-0.06631419091462876,0.16395248992097466,-0.0377615040851695,-0.029230031885164848,-0.05948095949015549,-0.15004805220553846,-0.09016565836722479,-0.045411615408892825,0.15277334639442058,-0.0787685025447589,0.006141395519403903,0.052620088443734045,-0.0787993004797173,-0.10898856700627835,0.006654310144460877,-0.11955386960113053,-0.2622991701946655,0.01491453389792076,0.1783513014820957,0.1494419324467875,-0.1578053816633317,-0.14707487111303466,0.010343182736572499,-0.026178938605627505,0.007527940369583548,0.1302648245039379,0.005332452830802414,0.06747781181187454,-0.29333558692628636,-0.19452950827155527,0.06757478683564373,0.056349071654109475,-0.054002005125824905,-0.009175311216002343,-0.017300692760252416,0.0027607876385204316,0.039617350792525624,0.0027411724602182663,0.0028088521981516623,-0.04126191690009441,0.1254559475901766,-0.0702293077849947,-0.002295452980345558,0.11780154496161033,-0.13176672465453004,0.022304480651068166,0.17844814726370978,0.22192375320995233,-0.21738732300760186,0.1512746719225358,-0.004427641398793654,0.38044342564148137,0.0022445308253342677,0.019466030883899622
CGA_freq,0.11298915897180589,-0.1383218360091074,-0.08723728052579065,-0.10353086694449629,0.05177571373530634,-0.225604302563452,0.007333057750896108,-0.0037946399379555724,-0.035764529361038286,0.06835048077877798,-0.1323580173843122,0.027902228305504127,-0.049150485004332334,0.08605343686644032,0.0436429503708113,-0.002614598272284243,0.06933025060648257,-0.025889585063598945,0.013788406251326171,-0.14857898075787335,-0.046396193128108124,-0.019820603119392877,0.0528867935360474,-0.00023563588297763945,0.04363255174706521,0.0031551049769719137,0.07542119472172888,0.08892202438207464,-0.08110877336867758,0.10725394368389884,-0.2533937778259248,-0.08788990397923375,0.26561066953072454,-0.09554585409906778,0.03236152472621731,0.03636299706268646,-0.0451157507111178,0.11212206983717737,0.17945159010053116,-0.18688788614610863,-0.24989977515537345,0.12736095356480448,0.11974625638394773,-0.10128211330163105,0.005017067931317953,-0.00598663265373478,-0.15182308608834894,-0.26309132936752466,-0.15771937089474294,0.027592316249453606,-0.36013618682383575,-0.24644479071094147,-0.14768284111048013,0.0062330872574867385,0.01621832395580479,-0.05928812824804783,-0.029251499611385817,-0.03978464858371302,0.02188774145142592,0.014690021999475111,0.005252703539813571,-0.02478454943636644,-0.051825831480642015,-0.0006979799215251856,0.006605866495036514,0.10433731539965344,0.07713020672196833,-0.016496690703570224,0.1250141300068916,-0.07057287405525561,-0.2132009988662705,0.0009265943376694959,-0.03199848153803608,0.08006583486678516,-0.12015167741621968,-0.06283432045915363,-0.05065901535221709,-0.04882569784077971,0.0025708326491353933,-0.0020711469342713333
CGC_freq,0.15042589743459825,-0.04269608114651379,-0.17525374125466445,-0.17480590985249334,0.08233575977120404,0.003916451987467661,-0.01891785273412595,-0.01716681114288068,-0.025367641180409767,0.043771252268250634,-0.07123108432480767,-0.07068854525150182,0.012283568021976983,-0.012765029910937708,-0.03967876089209921,-0.0247588729419225,0.04470783017786399,0.01812976335664749,0.08443562546417963,0.004459759185953677,0.023649838339172197,-0.0218698135364689,-0.027396525281444727,-0.014821900784450531,-0.035520745940816945,-0.035662187528624045,-0.017012657655834512,-0.07812857257671041,0.03755696354656191,0.021000185656927767,0.002645630542836501,-0.059452894332732965,0.018054136009324248,-0.05117176044159228,-0.01072100714916889,-0.03550923401554542,0.03917536735521791,0.0067263994421238316,-0.007170996215581146,0.02632012255444518,0.054355226359851426,-0.04465597109440581,-0.012962701659300663,0.03927274940140233,-0.007886425220792609,0.12580703430792178,0.19567962333605796,0.17662909690368458,-0.06561857493665851,-0.04405428878173817,-0.04483562171567124,0.22995785455873827,0.00027941074586852743,0.01965742970762381,0.1264189803820444,0.03144114638040246,-0.10952432756847383,0.44666915736673063,-0.22209810783467285,-0.3041252329264429,-0.0034533044719314426,0.06116236586005856,0.00887114594280006,-0.012843102300705334,0.0012888193764177824,0.01669762269799635,0.15580250520754746,-0.06681407756707125,-0.0432245893530905,-0.009428159429677126,-0.05940922238513646,-0.038864668527808746,0.018408488565711534,-0.010796541750483508,-0.30758823323655365,-0.3134328900611322,-0.31771181776678425,-0.02902042838542019,0.01194116917303032,0.012090170895259898
CGG_freq,0.15999290850472295,-0.07588968877810633,-0.1379152318735101,-0.1352453835959274,0.01622833916640561,-0.06890375804890646,-0.031615296730898364,-0.012330921201976918,-0.01945777808210003,-0.07974741788904167,-0.062397946331604386,-0.028050920452401647,0.02933953783051316,-0.008290904517687834,-0.04823426966094113,-0.01224242593206704,0.03814543318771893,0.00899276037400062,0.03528663287235176,0.03355506686768772,0.061294495664296456,0.010354322165042666,-0.0972987790679591,-0.046774830338640556,-0.02969721908790872,-0.05143799317678034,0.05469103936934013,-0.06154348960758793,0.0479583837602597,0.037684404183841946,0.027427001596910312,-0.08607294857647022,0.07511722911905061,-0.03615732723965956,-0.018121407505490406,0.01216698861233878,0.052846530371193856,-0.06538269416381916,-0.05977099139155613,0.02454614860444783,-0.033597696562587404,0.015224151588949283,-0.09571471125091627,-0.015815224139714354,-0.01834424268637839,-0.0775012178456101,0.03813025970581542,0.24267363366804026,0.14248043613016556,-0.0574488609187174,0.22686109867168944,0.024158058257689057,0.07072921502623462,-0.020810021930723753,-0.12201797857056906,-0.114414600363756,0.09620992712316691,-0.3586249062352138,0.25620715124611226,0.2734857147322471,-0.02156880421043396,-0.06294896544032234,0.011132676522640272,0.004601493084009423,-0.0017282665473979178,0.04549147223156909,0.12271248656705495,-0.0801453621069207,-0.017462125362154423,-0.12437660038323671,-0.01852763666509108,0.336484387344739,-0.10323681709182667,0.2705880772551147,-0.3011068310207646,-0.13097941795925389,-0.1449909210960811,-0.12197270108343164,0.009404010505801088,-0.008965051476521524
