,cds_length,dnase_gene,dnase_cds,H3k4me1_gene,H3k4me3_gene,H3k27ac_gene,H3k4me1_cds,H3k4me3_cds,H3k27ac_cds,lamin_gene,repli_gene,nsome_gene,nsome_cds,transcription_gene,repeat_gene,repeat_cds,recomb_gene,AAA_freq,AAC_freq,AAG_freq,AAT_freq,ACA_freq,ACC_freq,ACG_freq,ACT_freq,AGA_freq,AGC_freq,AGG_freq,AGT_freq,ATA_freq,ATC_freq,ATG_freq,ATT_freq,CAA_freq,CAC_freq,CAG_freq,CAT_freq,CCA_freq,CCC_freq,CCG_freq,CCT_freq,CGA_freq,CGC_freq,CGG_freq,CGT_freq,CTA_freq,CTC_freq,CTG_freq,CTT_freq,GAA_freq,GAC_freq,GAG_freq,GAT_freq,GCA_freq,GCC_freq,GCG_freq,GCT_freq,GGA_freq,GGC_freq,GGG_freq,GGT_freq,GTA_freq,GTC_freq,GTG_freq,GTT_freq,TAA_freq,TAC_freq,TAG_freq,TAT_freq,TCA_freq,TCC_freq,TCG_freq,TCT_freq,TGA_freq,TGC_freq,TGG_freq,TGT_freq,TTA_freq,TTC_freq,TTG_freq
PC 6,0.007418003957087151,-0.002651286729043474,-0.01900576173805367,0.046699241125613855,0.06587250453392389,0.006420256111557089,0.05330112786890681,0.06544208802798744,0.005497909084396679,-0.04442322204468646,-0.039443688799972426,-0.13081474061222137,-0.11309227518973697,-0.05390061297636761,0.06735437300467476,0.09983114091831016,-0.12527765961950257,0.08905406963452407,-0.03154953769988879,0.009556044969110741,0.057534106879716385,-0.11511274968882951,-0.08284188997851032,-0.2572676897038804,-0.00667868078314432,0.007254383857887422,0.18000594657484184,-0.03999684904282703,0.046780683215071936,0.059950440691854685,-0.2819618977113224,-0.06199037594257228,0.026932549810930434,-0.04973870827892798,-0.05995409883522486,0.18107350514439716,-0.23789060208983978,0.023680976225514745,0.0790279035426916,-0.019548626295056513,0.08010736008798014,-0.22560430256345257,0.003916451987467581,-0.06890375804890671,-0.17835093859274936,-0.005450288629042862,0.015280381254023504,0.17792921719397795,0.01294159517152967,0.01605545317445749,-0.2957130396265573,-0.08371146114888524,-0.11721235840953645,0.15472771264382942,0.11452035370183371,-0.01044945567046475,0.19765806645203418,-0.16419418825906465,0.02177215868424631,-0.02951003858953024,-0.11977229750719917,0.01929144508505688,-0.12418322878410555,-0.020354005726505104,0.018654230297227768,0.09985557688031947,-0.0738612936687859,0.12155767259452055,0.03269935539117339,-0.1689213344696518,-0.03965388024375993,-0.2277386282046333,-0.021660415045050046,-0.09062904556591853,0.26876583068084897,-0.0682748385442981,0.08281372553115787,0.08407443666402592,-0.091311290691523,0.05619155655340228
PC 61,-0.01068441901011441,-0.06385765609338204,0.07516708014977277,0.024693696756472212,0.03958406583667084,0.013136309342759764,-0.017563098736611826,-0.05620472437899143,-0.004974994183513881,0.002844027236979664,0.004221034616979036,-0.1470926149126809,0.2052658241949874,0.013175926172670549,-0.016693393477625496,0.034288300665164,0.0069098969476531005,0.8131943266781563,-0.054710108172307675,-0.18680414127667364,-0.21062007663694826,-0.02965641022779707,-0.006833734960042401,0.0010356112373284543,-0.028832537600528008,-0.10202743620452084,-0.017423778802961504,-0.002868518684136151,-0.02427962394904226,-0.08307109668082002,-0.041776052863840035,-0.05607026211360373,-0.10886722571141715,-0.03925178976120029,-0.022670478554041466,-0.014088453056077546,0.05109985557926972,0.008265447975254407,-0.026972239604735132,-0.017294153152454778,-0.01730069276025219,0.0052527035398132384,-0.003453304471930131,-0.021568804210435596,-0.01840299662227242,0.005075178173837409,-0.0059461417806657285,-0.06213955680220534,0.024525154739914644,-0.22078723440807133,0.017260596858198904,0.0685099861790128,0.08786233094152951,0.0013248953907804978,-0.0002314408925101763,-0.011710762716031366,-0.01500537756251772,-0.008083527528700105,-0.001187770366749566,-0.03500829776787244,-0.004592519956393523,-0.001693785389816362,-0.003104104985297465,-0.01951931161335821,0.00850365044755419,-0.2077510344232935,0.0064706637721548416,-0.021927798923528197,0.10880591170328688,-0.009319962632371191,-0.02825363131475465,-0.0074398892432160565,-0.019676144941997924,-0.006171310444157238,0.01164957195757331,0.012298087259223062,0.005851413505990971,-0.01333160265793644,-0.01981132311438273,-0.0747775874136485
PC 51,0.008019961359095645,-0.008681919666480907,-0.02417382850569624,-0.002703312112577714,0.0027292850208299156,0.01336368674592104,-0.014800705816923075,-0.0010745655830840563,0.002546936361919886,-0.008668404595704553,0.0013286321505742507,-0.002977460088745748,-0.002382682630067247,0.010653481120913383,-0.04552427104077013,0.05657883561360698,-0.01921643116858306,-0.07445108425783105,0.0006799850915971822,-0.05068414681901879,-0.030022543302577608,-0.06941200253794616,-0.0969625118469705,0.26971214269834565,-0.03278871973572713,0.26982570251166127,0.030339759158826404,-0.35064055973155556,0.009267699211623737,0.006280190879034003,-0.029533674959565298,-0.03840485039574043,0.0627131522600357,0.12926534072161297,-0.01686064536006293,-0.07551433943797378,-0.04803351961278936,-0.01038942126075551,0.15875860072206918,-0.044234558199085644,0.007527940369586039,-0.3601361868238396,-0.04483562171567003,0.2268610986716885,-0.10555265964297202,0.048261676712336554,0.0035928524916222504,-0.043097329985699866,-0.05204086808589317,-0.050846835952483516,0.045203826790594086,0.21053430332424497,-0.029166626915890174,0.033132763174552826,0.049101572420041054,-0.14803708315704844,-0.07663850011700198,0.07714368469776539,-0.24644162836211175,0.23417143118899264,0.1434897658180476,0.08763495003140108,-0.017183683761636245,-0.03906608405741256,-0.026126168224490084,-0.20438976180535087,-0.018611979292121536,-0.08014972620216118,0.22288121006417216,0.021105364849666207,-0.07483890918187028,0.10038048668953062,0.02212705472908784,-0.04071481819693134,0.20986939024315604,-0.15019971869203774,-0.04707864803393999,-0.1122413769263412,0.06215070515286694,0.06444060532138368
PC 19,0.483967931695639,0.11852547302558564,0.1252685788651187,-0.1181889245080728,0.12062283595971877,-0.13380237202158016,-0.12814316154031488,0.14587559606722966,-0.1463570131050269,0.18770926184946174,0.05794782719920259,0.2950043805182897,0.2189114996429221,0.485673500649174,-0.2036592781158174,0.04122393371151312,0.014653312627339488,-0.00305649706040359,-0.045586190148575845,0.0018393724238977005,0.007522020665238008,-0.10238745026542007,0.015772397187488692,-0.0613398390829136,0.003051313486833386,0.007167039270735892,-0.002908636446710411,-0.09145578585871456,0.11886514712573926,-0.012494286681970862,-0.09727383416617395,0.1224315742749584,-0.0199724834131325,-0.0576637002245081,0.0012019577931466525,-0.0673063502658556,-0.056489589691596356,-0.013369565582350473,0.06200183135601725,0.07377080734662655,0.019859255900811796,0.013788406251325658,0.08443562546417918,0.0352866328723523,-0.037073388260098206,-0.030808218117644712,-0.001700196611248865,-0.043504672937047614,0.0054521155463259086,0.008971590461581537,-0.08112355943465606,0.012838277476714833,0.03233742119676431,-0.0583334383147689,0.06931299895140838,0.06711031988211226,-0.03265502599143991,-0.12743930907473106,0.04014465617323462,-0.0027021158541466334,-0.055347008835632316,0.07636076343005437,-0.059022132746964884,0.053128064411815085,-0.007306983699692703,0.011772173753105634,-0.03257180824259103,0.03562143978080309,-0.008514461664882823,-0.026089414886859112,-0.029709863828363183,-0.0017433157232736255,-0.07367369812508244,0.10165206437050778,-0.038764254368762005,-0.044526302959488034,0.033437009024187773,-0.01067972443329231,-0.019988209412829104,-0.0004364450439986317
PC 56,-0.012888888043957696,-0.32942051212196893,0.24403958273276086,-0.16911457130054722,-0.20362216640073932,-0.12984499209339934,0.19614343134163875,0.22905702889781626,0.16522225808485216,-0.02407135430776789,0.011462897437914371,0.018446877377453888,-0.05502495706485083,0.00955346317301048,-0.06368199069499339,0.06461093889892999,-0.004814033071635596,-0.032021089701715,0.047062490692699244,-0.008749208012406404,-0.07828550553972953,-0.016819034409186813,0.005315991777544521,0.08542317043279517,-0.029746959457467928,0.0757178683163818,-0.15540117845487883,0.06142029806972485,0.013373576212302563,-0.04564491423293243,0.010563997723186891,-0.03027477534756942,-0.004651382063817773,0.008934454587119459,0.012124505205624702,-0.04676879389509622,0.0170530893025648,-0.10681531771290861,0.40250071000920845,0.1866135048090495,-0.19452950827159807,-0.059288128248044664,0.0314411463804204,-0.1144146003637738,-0.011042409324613162,0.00577067932598095,-0.01869727434630815,-0.004711447585769517,0.036283199049785914,-0.1153553849543241,0.012491930350878089,0.09091532057768945,0.061615124823275066,0.14681763137639975,-0.05977465044388584,-0.30718753773730034,0.22979700232602604,-0.10199676916146017,0.060604230188142164,-0.11764690514085964,-0.018383126418553074,0.03291327285859818,0.006572719407140999,0.01047274374864143,-0.014251489676183154,0.13011646976378652,-0.0526159606993971,-0.027743068128578286,-0.007443652512134136,-0.015519496196507651,-0.0032709294087894247,0.020680233987495293,0.011827800260284509,0.010875787148911187,-0.1464693567137889,0.06814214156834844,0.020495141680941756,0.09112749877816807,0.016810049301792376,-0.08344953755174524
PC 22,-0.21222285206086866,0.014810143450542657,0.0017861877182900748,-0.10475962537644824,-0.16683609522000595,0.20029227762372126,-0.13979969055431848,-0.18569399709612222,0.21117707302167732,-0.08134602324512502,0.06672914447240012,-0.0883284640983929,-0.11276364318294844,0.17462099645003237,-0.3411688980032708,-0.027202136191682838,0.03204409501411318,0.0030189424884294325,0.005956496379173948,-0.0462216597766727,-0.01236008594639365,0.11645813233135574,-0.09141192319686473,0.0018894373233819817,0.08995027155529378,0.018939518083495917,0.02642330459704978,-0.00927490010452428,-0.01776709260766525,-0.017030331282562317,-0.3085371299233302,0.4032993564239614,-0.07750269944699394,-0.12941037410562584,0.14353410741887773,0.027133144244023875,-0.0673191437942763,-0.19405303339003738,-0.010554327620990872,-0.0008766807946989068,0.06049967223310579,-0.019820603119395038,-0.021869813536468656,0.010354322165045218,0.03793742169508236,-0.05803949140551819,0.10639418734903532,-0.03878196396940111,0.06309648113837205,0.03585837502300593,-0.10147115875533075,0.09493916410197951,-0.08018155498618085,0.06997881267060135,-0.014868162329368714,-0.002180714147040144,-0.11307060511190772,0.010571210417497312,-0.016291629000479806,-0.004881860263658843,-0.1295707108772629,0.005608097414731356,0.21958558341297899,0.021167572110243085,-0.07258492665416533,0.007048384031458972,0.059077232730205514,-0.09944652450858421,-0.050884567946653816,0.03430403554217243,-0.0489296622466473,-0.02038758881598882,0.054400612142866754,0.007215890423053872,-0.05878144567489247,-0.09050962932989065,0.18029079685469238,-0.013073805161673788,0.019555618068885713,-0.0924818474267328
PC 25,0.08332734092393515,0.10934955576516492,0.1287445859200017,0.35800656501570727,-0.26082794509682794,-0.13720169241020366,0.40712034522554885,-0.27555699503083697,-0.14036847511131,0.09551184706917452,-0.0936691362860073,-0.07864514929601377,-0.07903327209114286,0.07926897231467629,-0.030626131694553714,0.05343781210447035,-0.06704551795185287,0.0019986150034451795,-0.03377895782888729,0.01933455480570346,0.024702134143518725,0.03437319207174261,-0.10591133014811668,0.047062842012620947,-0.08236923437141597,-0.033161827935741794,-0.015938860607061615,-0.0606807239702003,0.23523915332990888,0.0004143824982821842,-0.007041340413661001,0.16830560558583968,-0.05198832055176436,0.06890473547854455,-0.23741188752739176,0.028292944003506335,0.028230890677847967,-0.08590302112397798,0.01577014695780693,-0.035008808503173366,0.12907464265685187,0.04363255174706641,-0.03552074594081786,-0.02969721908790844,-0.02484170341317926,-0.05175909629052175,0.13370222861256922,-0.01691074672626354,-0.012440557563517196,-0.028800005850167357,0.16085808238401628,-0.022482896101677252,-0.08437445088153905,0.012991065939395235,-0.01887173488623889,-0.034298315302734625,-0.03980175996416585,0.05054133652278725,-0.01988362432327477,-0.008602431532518606,-0.11091079000368709,0.15488226672814875,-0.20242361182952212,0.14945200465213118,-0.022689000638080714,0.013742988321941384,0.05094756290275829,0.00491861567076661,-0.019785853365681727,-0.03529351429150174,0.15433328486294784,-0.016160993348410396,0.006938976643113298,-0.05801969601849335,-0.017451297231543067,0.05275407804629112,0.009480101109016533,-0.026357595392220715,0.1135150111619635,-0.1578017143283048
PC 54,-0.019741558010429847,-0.18406084269137607,0.14332868474425614,-0.09182195136652216,-0.11885847052767874,-0.050544198625848094,0.10137784904575278,0.11306962088484518,0.10184034061699415,-0.01728388676482165,0.03457623731797349,0.009612693606504852,-0.015975137801103753,0.009865812467650078,-0.032192473674825695,0.014681926944939305,0.006156345695452342,0.12726863829673918,-0.16502360830738538,-0.25491930594642687,0.49091911337757604,-0.05951168808402584,-0.07160835832260015,0.08107096700279373,-0.053584480606421264,-0.047521798818181235,-0.07833467048492432,0.019246959495696436,-0.04746454293996727,0.041721678152329425,-0.013542701842625765,-0.032145892356739245,0.09462148938723111,0.07301770507448074,0.022123898424030314,0.047306292470424484,-0.06693515779599621,0.14228012271797416,-0.09791145056410566,-0.12775013023058998,0.06747781181186809,0.006233087257481507,0.0196574297076266,-0.020810021930728173,-0.03229458297689376,0.0899602060346297,-0.014932408075636998,-0.017000166994698383,-0.09910932200935277,0.021685146126519173,-0.008130988495681432,0.10414699438845862,-0.14713130879127023,-0.012188724586978547,0.0807769707756565,0.05808422044398506,-0.13256072635250526,-0.017064614458831992,0.051765939351581636,-0.1076475716808822,-0.01312453304439137,0.07016839987842909,-0.010973401056602425,-0.027640608274522707,-0.09365744983135013,0.020213877733523955,0.02756291501402064,0.03593433729031363,-0.2908466404109857,-0.0023729546899807358,-0.013987591554093043,0.05919557565575786,0.021120677657520834,0.10873400035823497,0.028623434724312613,0.06359605395825045,-0.0027397912098054422,-0.380692711767205,0.0808659611431706,0.2450698563236946
PC 39,-0.014058537050133092,0.12004709981054404,0.15850637091202385,0.014507126811250451,-0.019194793727279714,0.003987189038331056,-0.010370853748243609,-0.04042629431744153,-0.005125579762436588,0.004847414413161853,-0.10897425852988454,-0.06406946249119098,-0.024327127252029727,-0.03318547348913811,0.07585450174280345,-0.09090553582498401,0.008105948743823237,0.026751193926987306,0.08476621780194979,0.019966685910612632,-0.07064535453293401,0.12821936166229553,-0.17765256255613973,0.11620022166158454,0.03652198317335673,0.15335129623972626,0.19852588016969663,-0.303625097817508,0.08942294988845095,-0.09114335734383577,0.06267320879662823,0.04810060769194194,-0.05937142698937922,-0.20499002884750597,0.1858886203798126,-0.15924834035114055,0.19303640318893978,0.10376014373728418,0.035305082240711744,0.010998210741752898,-0.07879930047972236,0.17945159010052725,-0.007170996215581756,-0.05977099139155757,-0.11567220328792778,0.07705024902947685,-0.1833194128252722,0.061550276527760406,0.08584590924336463,0.1593789382414812,-0.10694040052623133,0.16438135353789532,-0.15805112197976068,-0.14570797599742297,0.05365328163941462,-0.015362351640392128,0.04297385069661484,-0.09584951617521305,-0.05315789611860024,-0.0957534844952051,0.06423653299707671,0.029698809330011344,0.09563109429234677,-0.052385911266644755,-0.08544901032776711,-0.05019780536586036,-0.1375038171143543,0.221534741555849,-0.06889750119454077,-0.1959039248389273,0.0984792025522208,-0.19839011876193363,0.05757552002086885,-0.004174006903714153,-0.09516586256333735,0.24499572340656792,-0.07470922462613049,-0.05750244774493796,-0.06759073507948726,0.048907230322969564
PC 36,0.02157335376958389,-0.037030794793122795,-0.12841435822577194,0.03436480736880566,0.01822571639256402,0.013633206210108655,0.026427355722813968,-0.006214604341313719,0.002337232357366041,0.4260980132764903,0.5510274283897364,-0.14965932493977407,-0.11266607662867448,-0.04264157353854907,0.04257583517520846,-0.05005346487260844,0.0017282722509422666,0.0010504781920538109,0.129714496737378,-0.04010268117593087,-0.007665949895302407,-0.05682148898882823,0.12518260481453533,-0.027461482278833854,-0.09059437057485119,-0.008431820679812393,0.05875559604525936,-0.017166780922933514,-0.07610088017038472,0.004149015450436347,0.07305960849013018,0.0010650039384580076,-0.04129819697139979,-0.0016689449276107715,-0.10185956700616478,0.051810201289127826,0.004422022284733124,0.08783448985874645,0.03774345797834584,-0.012107553403753664,-0.0787685025447531,0.03636299706269286,-0.035509234015545336,0.012166988612336574,-0.06138225046716864,0.008973264985132262,-0.14532866014168117,0.02363258708129215,0.13658411034737059,0.007225675941047099,0.08123989154052336,-0.04739533892990611,-0.032912627094709795,0.01313189373331091,0.03216562770280517,-0.01599354656234995,-0.06760192334170509,-0.031201431485488165,0.029002456630412926,0.09105375113530373,-0.0780315364935608,0.1120379259193002,0.06032964780406119,0.10051899592782243,-0.2185301920402839,0.028748931099081193,-0.16186177235179905,0.06813722918318074,0.04299386312172883,-0.10274988370577792,-0.19816766824099663,0.015411093646186771,0.2668707050776634,0.00622252074956825,-0.07787129403545368,-0.027121066817909618,0.1806693026207973,-0.07164929871956532,0.05992970291806515,-0.07092433511889729
PC 21,-0.0007155886021298854,-0.02474741872928572,0.029323125147928803,0.002563346789813076,-0.09751884560996546,0.09823148108155978,0.02782480167820228,-0.06489099550360553,0.133683948975109,0.24015883645093974,-0.10049089363630409,0.16146047931234442,0.1343839232655883,0.04461082590355247,0.3824024711544978,0.15028885526842078,-0.26655732185508013,0.018438710357689805,0.13618918353707773,0.00764451762080819,0.0032965565944636285,0.017741151905563947,-0.10063567808113716,0.008672500813483237,0.06422450976325421,-0.04839742876395503,0.05892231009035193,-0.07364322180544036,-0.1840650058733277,-0.027240972514413805,-0.23151372532197523,0.2811542597593264,0.03492983565971936,0.16227104045637572,-0.11847041544397159,0.04694783819102297,-0.09239994890146672,0.015101107763687721,-0.017044672217767537,0.011134526476605788,-0.06889925045351732,-0.04639619312810783,0.023649838339174063,0.061294495664295824,0.043124972218881896,-0.0008774178198512617,-0.019680593607948937,-0.09263227906182636,0.07712747455784247,-0.012995442759513212,0.020199051505984,-0.19318401182660433,0.05090595313071487,0.12656098875160332,-0.00802890673307341,0.03138018508567808,-0.06128884594132862,-0.1314921512279233,0.06891119141780092,0.020513858889937536,0.22623188081213286,-0.16153746956957696,0.13265498130833298,-0.1566189236058677,0.0388714671713975,-0.020727822333545285,-0.056258436874906795,-0.05555561499988336,-0.030921955526726816,-0.13098523027063919,0.051615411073195686,0.08123286735042011,0.01540718985489223,0.028836095804622847,-0.11735488483460141,0.10608985410102956,-0.17070699875490827,-0.001836295697127753,0.12022032549128928,0.03515060862889702
PC 57,0.000372723222250719,0.0005284459915634702,0.006385976591376792,0.009498605104681606,0.008359093306941904,-0.010610838079234595,-0.01267358141769916,0.013941208231119625,-0.006969470653817964,0.005597267586555073,0.019935925511734186,0.04052037534179241,-0.06383865897858974,-0.01659451469622312,-0.024274623773290087,0.05668316057632258,0.00037772211777851615,0.03743153603322125,0.011607372811083259,-0.06087601346893518,0.008684047789540015,-0.004560142197673594,0.00416545629634687,-0.01200256581780976,-0.01157356928355562,0.03446608045858496,-0.011029545938146978,-0.03885849751759777,-0.007399125579105874,-0.6609154578888224,0.01529515634106967,0.016379175738557284,0.4560045375333683,-0.0034039576994559922,0.00040060423163589855,0.0023237516726926227,-0.017582657274219204,0.016379387663801953,-0.05469578291766722,-0.12376489574507417,0.0675747868356467,-0.029251499611386594,-0.10952432756847291,0.09620992712316631,-0.0060955190349092775,0.09383213191558841,-0.019238544042122156,0.0526268682231332,-0.14010617216998464,-0.0641775690904373,0.0057231741137131475,0.061990730795789005,0.020563432549911134,-0.01628632876454575,-0.04903366497584898,0.06858344208848163,-0.07287996489577911,-0.007507345580297873,0.05384613057194694,-0.010844093005734474,-0.013527117838555768,0.08463776654390053,0.015716953211065754,0.019367019343367334,-0.1220619437475114,0.07847227133855939,-0.05150879178392292,-0.014872925314040691,-0.17660468414838074,-0.01787136291171243,0.01137508852025973,0.028338946176624524,0.007954031332476352,-0.020732380439237405,0.01728006383610714,-0.022635914125431755,-0.005943733781560351,0.4052066324265873,0.020078129616371093,-0.06049159809388327
PC 33,-0.0036492003952462598,-0.07227057879815595,0.018012062659525093,0.0009353661811973618,-0.05314290314048921,0.021754021906441896,0.019491018038185818,-0.027482018171311948,0.04671238464451827,-0.05183614803308188,0.004746030463063468,0.0020238461681223417,0.0031267785453445683,0.055331056439498795,0.08133102749202363,0.004209995260348565,0.03521864545488057,-0.03465662981659967,0.2320482310732663,-0.10420730102430344,0.0022423616293230624,-0.10748843249338193,0.034341972567920945,0.09331566725871458,0.022505638156557192,-0.07636841849520377,0.02029084363220182,0.05555874047680901,-0.05256740524609174,-0.06423170968548425,0.09304693599902347,0.1652345509707665,-0.06340076505854196,0.06887360250520039,0.08687899613128036,-0.04882100810043007,-0.18360275632887818,-0.014827019126100065,-0.04977135233332451,0.019024023435631726,-0.09016565836722132,0.26561066953073453,0.018054136009329286,0.07511722911905175,-0.2732326716105049,0.24931684291515727,0.2639332177839762,-0.10267010122281697,-0.2086361515213355,-0.0328743963987961,-0.10787322621343225,0.07068415231115636,-0.030408130837230946,-0.08001942565458067,-0.0509195073326126,0.07376906854105898,0.03582819789224698,-0.004919792077362669,-0.04401760163251693,-0.042232620874500866,0.17332889638294466,-0.15093462118655013,-0.2413460878834669,0.15181646027448642,0.2433583774130652,0.00835939040875347,-0.27431373853377145,0.08822640530798626,0.08783968081857588,0.1334948953773228,-0.0424419777659569,-0.08542632714148612,0.12817006587061647,-0.12065748923985307,0.010914429485273783,-0.12067193480952065,0.18805165307802774,-0.03879197622512524,-0.03975961696767094,-0.012970168371437316
PC 16,0.2444303579121679,-0.08107767035303315,-0.10202498039561078,0.03359084307094512,-0.08480206904606544,0.23811791903504317,0.022798554015761766,-0.10295251875803568,0.2458680898835565,0.1854608190511346,-0.1934688606560543,0.0312249926341803,-0.0039802482829783825,0.0778294455773641,0.14468219344988525,0.08875762560244638,0.5052369028077206,-0.007207856017030639,-0.1300595045389387,0.04240333928105561,0.012374015825764518,-0.0882913452989024,-0.0774394312660622,-0.020469123997921765,-0.10239676621984153,0.030883100000399025,0.06478736102184632,0.07444811817040534,-0.11817998572483555,0.06608204796714215,0.12724804039681828,0.05085203017078763,0.013578251561317423,-0.05933085665279432,-0.1809206725846314,-0.02775705398168893,0.0949949636785054,-0.0441544446837565,-0.009123460472076184,-0.008696631935452333,0.009533701838909114,-0.0026145982722853758,-0.02475887294192237,-0.012242425932066122,0.023328285564172525,0.27524855736013065,0.0422808799593343,0.04060921877275156,-0.13107380529872206,0.007955908766400809,-0.12454669796768253,0.05685555237155303,0.04406612476107838,0.03556096104536367,0.002396218302050144,-0.019326485867651545,0.10644471886809703,0.04056586053797726,0.018821195407590176,-0.007535042984061262,-0.04519933634363302,0.033592121544515394,0.09778969835877813,-0.08673543770466471,-0.1497054598541976,0.0222828831716963,0.20928754798140226,0.033556170467275576,0.07676545494015624,-0.08075130120537333,0.012826571098762535,0.018306496243130268,0.09792515595965502,-0.06471093062867668,0.04788098507136643,-0.021968709127707042,-0.009743963081952321,0.0034511085476358287,-0.1699027366150778,-0.062256262763342625
PC 80,-5.600479278846835e-05,-0.0001973070962100888,0.00016753811947785852,0.0005709937636989254,0.0007297419429138688,0.0004936582748496519,-0.0004531118091582547,5.982000073691284e-05,-0.0007646513261552817,0.00012072549910737188,-0.00014400332749353833,0.0007313635301093567,-0.0005931639814894822,-8.901058902274046e-05,0.00026187715789942106,-0.00012374557583762213,0.00021604719204944972,0.0006700612800542797,-0.005256020656262062,0.005503000889428759,0.004088007666114213,-0.0003884914952052886,-0.0442434220341114,0.008572479526401647,-0.02515634823448773,-0.0014132047979425622,0.010932240334311933,-0.004928985902825929,-0.003322745241469075,0.19652676318460188,0.2340966840732407,0.0011802500515142745,-0.06359123020710963,0.008546668259332976,0.0017100587773794806,0.014131630696323063,0.00974742538070469,0.05831049710888703,0.0008546883146829699,0.0897124875356313,0.019466030883885602,-0.0020711469342699663,0.012090170895258628,-0.00896505147651908,-0.004075139869213515,0.1485925623691508,0.3694375516475404,0.07270847871290728,-0.007126734088660934,-0.001104547287150863,-0.005367128363885504,0.0029668675384373275,0.0009796320416760212,-0.01715353454621582,-0.12788806420319296,-0.010718866809319653,-0.06330251982521834,0.004189377982523956,0.024480134319474208,0.0012771745907979755,0.00030078538125326987,0.11488745552833207,0.1889036304874266,0.005339612315277999,-0.035558472128614724,-0.19003707039919818,-0.13676933487953022,-0.11281951123141254,-0.20149347839112752,-0.2988816730584647,-0.35498854871166396,-0.18023078446942162,-0.3580844473020234,-0.00027757678823258497,0.012765964091305693,-0.004465430862593593,-0.004483053820696307,0.24616120791938406,0.32174853766020745,0.056166633918081105
PC 65,0.001623277345374687,-0.03133210482184863,0.02946890429315609,-0.35101031385745657,-0.11024815118079076,0.6417550642412939,0.31412332611973326,0.09771738057810928,-0.5838314353420165,-0.006728868816961359,0.002890334586462863,-0.01202670099584109,0.009380984338141395,-0.002934589073635179,-0.007082278907446678,0.004228800753165049,-0.005775250778538424,0.0035329366349316355,-0.0007929016260073557,-0.0005407637585597841,-0.013491386220167587,-0.0014931480083771012,-0.002146025949914629,8.310457085221323e-05,-0.0027706401433875566,-0.002024191796999919,0.002490812203127468,-0.0025949489593690978,0.00450251479263028,-0.00245000186055791,0.009445355223454632,0.012886500566087783,0.007152942531188925,0.0037480650778395005,-0.003134812752687167,0.001629279816321716,-0.0035158030201495882,0.0008264813916529709,0.007016049798729301,-0.010623824046022967,0.002808852198151801,0.0066058664950365735,0.001288819376416367,-0.0017282665473967868,-0.0012649263311275971,-0.0015970709868048383,-0.0044935428393315935,0.00472853782517782,0.004136645485453588,-0.007420274981991132,0.0006418923683734826,-0.000171935282696975,-0.0007717439986743846,-0.0022377219521607927,-0.005200030176831065,0.012403682198568244,-0.0036420153501371686,0.0012947138572264039,0.00039015267047872414,0.000771532470207642,-0.0008678243858527453,-0.0077046927865286885,0.0024082495303224677,-0.001478745550127565,-0.002834086417766085,0.0007473675577675844,-0.0002933833411275788,0.001785075521296666,-0.0017570234797305018,-0.004500147983668504,-0.0012647003678391416,-0.0007257870627239982,0.005176729776241201,-0.006198866458408503,-0.002447451025971853,-0.0030886288421260455,-0.006001638079859067,0.006536971989726761,-0.005770605059392975,0.00446642246939234
PC 62,-0.006876467987332977,-0.5432231988094384,0.4121634196307945,0.35643711322472266,0.3175710809560616,0.19744927899202203,-0.30041328162587894,-0.2658914573552539,-0.2188156323899424,0.017709441515648777,-0.007623631362410642,0.09088596559807981,-0.15738300558956805,0.026441343488835242,-0.027251602573965278,0.021910060179372942,-0.006168707912572083,-0.06530730294471995,0.00554005615412935,0.02230033053446806,0.0033955057093919966,0.0017508167539573571,0.002210407660127117,-0.003586808527319213,0.0034048774153336847,0.018096711101447754,-0.02416248220187811,0.028747746242757548,0.007023995171337019,-0.001417695495473853,0.005417184059912483,0.004571560129758484,-0.0032807574467590903,0.02689699682659291,-0.0066639494558813,-0.0027561352502033787,-0.006533391840808402,0.014037394757218824,-0.027260989138637323,0.01405893516672825,0.002760787638521167,-0.024784549436366536,0.06116236586005758,-0.0629489654403218,0.004320474308776769,0.008973306637301046,-0.014721344575820972,0.016686600689337222,0.013290919865395913,0.002515919902301905,0.014169762434936499,-0.0065874854358349555,-0.006865377895486663,0.008203792339947447,0.021065685050275604,-0.01514795947528852,0.009076511541855764,-0.02580918534120885,-0.013034982827650629,0.05217406771342083,-0.0031591037458000293,-0.0012793605169079485,0.012974466858335438,-0.0017794317659444083,-0.0030567529333459624,0.007370082969257615,-0.008778701625199725,-0.0004292743292139134,-0.008754047828512742,-0.010921792239754678,-0.0007623826918271293,0.006651100705597953,0.01324652657308429,0.01663061287554035,-0.012623703939133757,0.006345320871557675,0.0016308203757656181,-0.011898821084169443,0.007561232346681185,0.008580088578547834
